"","Date","Type","Price","Landsize","BuildingArea","Rooms","Bathroom","Car","YearBuilt","Distance","Regionname","Propertycount"
"24799","14/10/2017","h",1170000,704,187,4,2,2,1980,"16.7","South-Eastern Metropolitan","7392"
"24800","14/10/2017","h",1540000,732,210,4,2,2,1980,"16.7","South-Eastern Metropolitan","7392"
"24801","14/10/2017","h",1030000,89030,NA,5,2,2,NA,"31.7","Western Metropolitan","83"
"24802","14/10/2017","h",NA,170,99,3,2,1,1890,"6.8","Western Metropolitan","6380"
"24803","14/10/2017","h",1950000,NA,131,3,1,2,1920,"6.8","Western Metropolitan","6380"
"24804","14/10/2017","h",2350000,462,28,4,2,2,2000,"6.8","Western Metropolitan","6380"
"24805","14/10/2017","h",NA,141,93,2,2,NA,1910,"4.6","Southern Metropolitan","4380"
"24806","14/10/2017","h",1201000,NA,97,2,1,NA,1970,"4.6","Southern Metropolitan","4380"
"24807","14/10/2017","u",NA,NA,NA,1,NA,NA,NA,"4.6","Southern Metropolitan","4380"
"24808","14/10/2017","h",335000,446,NA,4,NA,NA,NA,"25.5","Northern Metropolitan","2940"
"24809","14/10/2017","h",680000,NA,301,4,2,2,2010,"27.2","Western Metropolitan","5262"
"24810","14/10/2017","h",417000,400,NA,3,2,2,NA,"27.2","Western Metropolitan","5262"
"24811","14/10/2017","h",505700,NA,NA,3,2,2,NA,"27.2","Western Metropolitan","5262"
"24812","14/10/2017","h",1700000,NA,236,4,2,2,2011,"6.3","Western Metropolitan","6543"
"24813","14/10/2017","h",960000,NA,NA,3,1,1,NA,"6.3","Western Metropolitan","6543"
"24814","14/10/2017","t",1460000,NA,NA,3,NA,NA,NA,"6.3","Western Metropolitan","6543"
"24815","14/10/2017","h",752500,NA,NA,2,1,2,NA,"6.3","Western Metropolitan","6543"
"24816","14/10/2017","t",980000,NA,NA,3,NA,NA,NA,"6.3","Western Metropolitan","6543"
"24817","14/10/2017","h",1200000,219,151,3,2,1,1900,"6.3","Western Metropolitan","6543"
"24818","14/10/2017","t",790000,186,NA,2,1,0,NA,"6.3","Western Metropolitan","6543"
"24819","21/10/2017","h",1540000,241,NA,3,1,NA,NA,"3","Northern Metropolitan","4019"
"24820","21/10/2017","h",2600000,923,228,4,2,4,1925,"7.5","Western Metropolitan","1543"
"24821","21/10/2017","h",1905000,797,26,4,2,2,1930,"7.5","Western Metropolitan","1543"
"24822","21/10/2017","h",730000,377,111,3,1,1,1970,"10.4","Western Metropolitan","3464"
"24823","21/10/2017","h",880000,613,NA,3,1,1,NA,"10.4","Western Metropolitan","3464"
"24824","21/10/2017","t",641000,NA,NA,2,NA,NA,NA,"10.4","Western Metropolitan","3464"
"24825","21/10/2017","h",886000,314,NA,3,2,1,NA,"10.4","Western Metropolitan","3464"
"24826","21/10/2017","h",926000,614,129,3,1,2,1960,"10.4","Western Metropolitan","3464"
"24827","21/10/2017","h",4110000,425,NA,4,2,1,NA,"3","Southern Metropolitan","3280"
"24828","21/10/2017","h",715000,638,97,3,1,2,1960,"10.5","Western Metropolitan","2185"
"24829","21/10/2017","h",725000,534,NA,3,1,2,NA,"10.5","Western Metropolitan","2185"
"24830","21/10/2017","h",1757000,519,139,4,1,2,1920,"5.7","Northern Metropolitan","2211"
"24831","21/10/2017","h",1175000,NA,NA,3,NA,NA,NA,"11","Western Metropolitan","5301"
"24832","21/10/2017","h",417000,591,141,4,2,2,1988,"15.5","Western Metropolitan","7630"
"24833","21/10/2017","h",600000,484,100,4,1,1,1995,"15.5","Western Metropolitan","7630"
"24834","21/10/2017","h",800000,531,190,4,2,4,1980,"15.5","Western Metropolitan","7630"
"24835","21/10/2017","h",1961000,NA,NA,3,2,1,NA,"6.3","Southern Metropolitan","4836"
"24836","21/10/2017","h",NA,422,NA,3,2,2,NA,"6.3","Southern Metropolitan","4836"
"24837","21/10/2017","t",770000,NA,NA,2,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"24838","21/10/2017","u",515000,NA,NA,2,NA,NA,NA,"4.3","Western Metropolitan","6567"
"24839","21/10/2017","h",842000,226,NA,2,1,0,NA,"4.3","Western Metropolitan","6567"
"24840","21/10/2017","h",1700000,475,184,4,2,1,1900,"4.3","Western Metropolitan","6567"
"24841","21/10/2017","t",675000,NA,NA,3,NA,NA,NA,"4.3","Western Metropolitan","6567"
"24842","21/10/2017","h",NA,652,464,5,3,2,2015,"10.2","Southern Metropolitan","3052"
"24843","21/10/2017","u",690500,NA,NA,2,NA,NA,NA,"10.2","Southern Metropolitan","3052"
"24844","21/10/2017","h",NA,NA,168,4,2,2,1955,"10.2","Southern Metropolitan","2894"
"24845","21/10/2017","t",NA,352,220,3,2,1,2016,"21.5","South-Eastern Metropolitan","2824"
"24846","21/10/2017","h",941000,760,236,4,2,2,1999,"16.5","Northern Metropolitan","1130"
"24847","21/10/2017","h",900000,550,115,3,1,1,1975,"9.5","Western Metropolitan","4502"
"24848","21/10/2017","h",NA,577,166,5,2,3,1985,"9.5","Western Metropolitan","4502"
"24849","21/10/2017","t",NA,765,216,4,3,2,1950,"7.9","Southern Metropolitan","5682"
"24850","21/10/2017","h",3300000,998,220,3,2,2,1955,"7.9","Southern Metropolitan","5682"
"24851","21/10/2017","h",2600000,650,246,4,3,2,1940,"7.9","Southern Metropolitan","5682"
"24852","21/10/2017","h",NA,696,341,5,4,2,1995,"7.9","Southern Metropolitan","5682"
"24853","21/10/2017","u",731000,NA,NA,2,NA,NA,NA,"7.9","Southern Metropolitan","5682"
"24854","21/10/2017","u",776000,NA,NA,2,NA,NA,NA,"7.9","Southern Metropolitan","5682"
"24855","21/10/2017","h",3350000,600,401,5,4,2,2011,"7.9","Southern Metropolitan","5682"
"24856","21/10/2017","h",NA,730,150,3,1,2,1950,"7.9","Southern Metropolitan","5682"
"24857","21/10/2017","h",1846000,NA,133,3,2,1,1950,"9.7","Southern Metropolitan","7809"
"24858","21/10/2017","h",1530000,613,NA,3,1,2,NA,"9.7","Southern Metropolitan","7809"
"24859","21/10/2017","h",1100000,NA,NA,3,2,2,1996,"9.7","Southern Metropolitan","7809"
"24860","21/10/2017","h",2350000,1105,NA,3,1,2,NA,"9.7","Southern Metropolitan","7809"
"24861","21/10/2017","h",NA,720,NA,3,1,1,NA,"9.7","Southern Metropolitan","7809"
"24862","21/10/2017","h",NA,654,NA,4,2,2,NA,"9.7","Southern Metropolitan","7809"
"24863","21/10/2017","h",1754000,NA,NA,2,NA,NA,NA,"9.7","Southern Metropolitan","7809"
"24864","21/10/2017","h",NA,734,234,4,3,4,1983,"9.7","Southern Metropolitan","7809"
"24865","21/10/2017","t",1225000,NA,NA,3,NA,NA,NA,"9.7","Southern Metropolitan","7809"
"24866","21/10/2017","h",NA,766,217,4,2,2,1980,"9.7","Southern Metropolitan","7809"
"24867","21/10/2017","h",1300000,592,124,3,1,2,1955,"9.7","Southern Metropolitan","7809"
"24868","21/10/2017","h",831000,NA,168,3,2,0,1970,"23.2","Eastern Metropolitan","5030"
"24869","21/10/2017","h",916500,725,148,4,2,0,1970,"23.2","Eastern Metropolitan","5030"
"24870","21/10/2017","h",1050200,NA,1,4,2,2,2008,"23.2","Eastern Metropolitan","3598"
"24871","21/10/2017","h",2070000,650,175,4,2,2,1985,"17.3","Southern Metropolitan","5366"
"24872","21/10/2017","h",2260000,NA,270,4,2,2,2000,"17.3","Southern Metropolitan","5366"
"24873","21/10/2017","h",1200000,NA,NA,4,NA,NA,NA,"17.3","Southern Metropolitan","5366"
"24874","21/10/2017","h",1840000,NA,NA,3,3,2,NA,"17.3","Southern Metropolitan","5366"
"24875","21/10/2017","u",623500,NA,NA,2,NA,NA,NA,"11.4","Southern Metropolitan","6795"
"24876","21/10/2017","h",1560000,363,250,4,2,2,2017,"11.4","Southern Metropolitan","6795"
"24877","21/10/2017","t",1250000,750,297,4,3,2,1950,"11.4","Southern Metropolitan","6795"
"24878","21/10/2017","u",604000,NA,NA,2,NA,NA,NA,"11.4","Southern Metropolitan","6795"
"24879","21/10/2017","t",1075000,NA,NA,3,NA,NA,NA,"11.4","Southern Metropolitan","6795"
"24880","21/10/2017","h",1940000,NA,NA,6,3,3,NA,"13.8","Southern Metropolitan","10969"
"24881","21/10/2017","h",2055000,675,395,5,5,2,2017,"13.8","Southern Metropolitan","10969"
"24882","21/10/2017","t",1500000,NA,NA,4,NA,NA,NA,"13.8","Southern Metropolitan","10969"
"24883","21/10/2017","h",1650000,NA,NA,3,1,3,NA,"13.8","Southern Metropolitan","10969"
"24884","21/10/2017","t",1285000,NA,230,4,2,2,2010,"13.8","Southern Metropolitan","10969"
"24885","21/10/2017","h",1420000,638,156,4,2,2,1960,"13.8","Southern Metropolitan","10969"
"24886","21/10/2017","h",950000,366,120,3,1,2,1960,"13.8","Southern Metropolitan","10969"
"24887","21/10/2017","h",1200000,683,NA,3,1,1,NA,"13.8","Southern Metropolitan","10969"
"24888","21/10/2017","h",NA,NA,198,4,2,2,2005,"35.2","Eastern Victoria","17093"
"24889","21/10/2017","h",556500,516,NA,3,2,2,NA,"35.2","Eastern Victoria","17093"
"24890","21/10/2017","t",1301000,NA,NA,3,NA,NA,NA,"17.3","Southern Metropolitan","2866"
"24891","21/10/2017","t",NA,NA,NA,3,NA,NA,NA,"13.4","Eastern Metropolitan","5713"
"24892","21/10/2017","h",1300000,705,230,4,2,2,1985,"13.4","Eastern Metropolitan","5713"
"24893","21/10/2017","h",1335000,757,NA,3,1,1,NA,"13.4","Eastern Metropolitan","2867"
"24894","21/10/2017","h",1340000,667,NA,3,1,3,NA,"13.4","Eastern Metropolitan","4387"
"24895","21/10/2017","t",NA,NA,NA,3,NA,NA,NA,"13.4","Eastern Metropolitan","4387"
"24896","21/10/2017","h",917500,629,NA,3,1,2,NA,"27","South-Eastern Metropolitan","2887"
"24897","21/10/2017","h",1941000,NA,207,5,3,4,1930,"10.9","Eastern Metropolitan","4605"
"24898","21/10/2017","h",1435000,647,NA,2,1,1,NA,"10.9","Eastern Metropolitan","4605"
"24899","21/10/2017","u",695000,NA,NA,2,NA,NA,NA,"10.9","Eastern Metropolitan","4605"
"24900","21/10/2017","h",1782500,641,625,4,2,1,1930,"10.9","Eastern Metropolitan","4605"
"24901","21/10/2017","h",655000,NA,NA,3,NA,NA,NA,"8.6","Western Metropolitan","3589"
"24902","21/10/2017","h",771000,588,128,3,1,0,1950,"8.6","Western Metropolitan","3589"
"24903","21/10/2017","h",785000,539,114,3,1,3,1950,"8.6","Western Metropolitan","3589"
"24904","21/10/2017","t",682000,NA,NA,3,NA,NA,NA,"8.6","Western Metropolitan","3589"
"24905","21/10/2017","h",780000,NA,NA,3,1,2,NA,"8.6","Western Metropolitan","3589"
"24906","21/10/2017","h",700000,NA,147,3,2,1,1975,"16.1","Eastern Metropolitan","1390"
"24907","21/10/2017","h",2451000,335,102,4,3,2,1960,"10.5","Southern Metropolitan","10579"
"24908","21/10/2017","u",NA,NA,181,3,2,5,2012,"10.5","Southern Metropolitan","10579"
"24909","21/10/2017","u",NA,NA,181,3,2,5,2012,"10.5","Southern Metropolitan","10579"
"24910","21/10/2017","h",NA,638,NA,5,3,2,1930,"10.5","Southern Metropolitan","10579"
"24911","21/10/2017","t",1900000,NA,NA,3,NA,NA,NA,"10.5","Southern Metropolitan","10579"
"24912","21/10/2017","u",525000,NA,NA,1,NA,NA,NA,"10.5","Southern Metropolitan","10579"
"24913","21/10/2017","t",1500000,NA,NA,3,NA,NA,NA,"10.5","Southern Metropolitan","10579"
"24914","21/10/2017","h",2103000,708,NA,4,2,2,NA,"10.3","Southern Metropolitan","6938"
"24915","21/10/2017","h",1600000,691,222,3,2,3,1930,"10.3","Southern Metropolitan","6938"
"24916","21/10/2017","h",538000,770,194,4,2,4,2000,"29.8","Western Victoria","3122"
"24917","21/10/2017","h",NA,762,264,4,2,2,1970,"6.4","Western Metropolitan","962"
"24918","21/10/2017","h",1004000,NA,NA,2,NA,NA,NA,"5.2","Northern Metropolitan","11918"
"24919","21/10/2017","u",603000,NA,NA,2,NA,NA,NA,"5.2","Northern Metropolitan","11918"
"24920","21/10/2017","u",450000,NA,NA,2,NA,NA,NA,"5.2","Northern Metropolitan","11918"
"24921","21/10/2017","h",1530000,467,181,5,2,2,1915,"5.2","Northern Metropolitan","11918"
"24922","21/10/2017","h",NA,185,99,2,1,1,1910,"5.2","Northern Metropolitan","11918"
"24923","21/10/2017","h",820000,NA,110,3,1,NA,1920,"5.2","Northern Metropolitan","11918"
"24924","21/10/2017","h",1255000,185,NA,3,1,2,NA,"5.2","Northern Metropolitan","11918"
"24925","21/10/2017","h",1075000,2400,98,2,1,1,1910,"5.2","Northern Metropolitan","11918"
"24926","21/10/2017","h",NA,324,115,3,1,1,1900,"5.2","Northern Metropolitan","11918"
"24927","21/10/2017","h",1326000,217,107,3,1,2,1890,"4","Northern Metropolitan","5533"
"24928","21/10/2017","u",407000,NA,NA,1,NA,NA,NA,"4","Northern Metropolitan","5533"
"24929","21/10/2017","t",1053000,NA,NA,2,NA,NA,NA,"4","Northern Metropolitan","5533"
"24930","21/10/2017","t",865000,NA,NA,3,NA,NA,NA,"5.2","Northern Metropolitan","7082"
"24931","21/10/2017","h",795000,222,NA,2,1,NA,1930,"5.2","Northern Metropolitan","7082"
"24932","21/10/2017","h",1050000,602,NA,4,2,1,NA,"10.8","Eastern Metropolitan","4480"
"24933","21/10/2017","h",1427000,NA,NA,4,2,2,NA,"10.8","Eastern Metropolitan","4480"
"24934","21/10/2017","h",962000,NA,137,3,2,1,1960,"10.8","Eastern Metropolitan","4480"
"24935","21/10/2017","h",782000,530,NA,3,1,1,NA,"12.1","Northern Metropolitan","10175"
"24936","21/10/2017","h",780000,562,160,3,1,2,1985,"12.1","Northern Metropolitan","10175"
"24937","21/10/2017","u",370000,NA,NA,2,NA,NA,NA,"12.1","Northern Metropolitan","10175"
"24938","21/10/2017","h",918000,807,154,5,2,2,1960,"12.1","Northern Metropolitan","10175"
"24939","21/10/2017","h",847500,527,NA,4,2,2,NA,"12.1","Northern Metropolitan","10175"
"24940","21/10/2017","t",NA,NA,NA,3,NA,NA,NA,"12.1","Northern Metropolitan","10175"
"24941","21/10/2017","h",NA,650,131,3,1,0,1940,"10.4","Southern Metropolitan","5678"
"24942","21/10/2017","h",NA,681,NA,5,2,2,NA,"10.4","Southern Metropolitan","5678"
"24943","21/10/2017","t",1045000,NA,NA,3,NA,NA,NA,"10.4","Southern Metropolitan","5678"
"24944","21/10/2017","h",1600000,697,NA,4,2,1,NA,"10.4","Southern Metropolitan","5678"
"24945","21/10/2017","t",1240000,NA,NA,3,NA,NA,NA,"10.4","Southern Metropolitan","5678"
"24946","21/10/2017","h",NA,532,141,3,2,2,1970,"14.7","Eastern Metropolitan","4048"
"24947","21/10/2017","h",1100000,NA,NA,4,2,1,NA,"14.7","Eastern Metropolitan","4048"
"24948","21/10/2017","h",1115000,602,NA,3,1,2,NA,"14.7","Eastern Metropolitan","4048"
"24949","21/10/2017","h",733000,NA,NA,4,NA,NA,NA,"14.8","Western Metropolitan","2674"
"24950","21/10/2017","h",1206000,NA,NA,4,3,4,NA,"14.8","Western Metropolitan","2674"
"24951","21/10/2017","h",2056000,NA,141,3,1,1,1930,"7.7","Southern Metropolitan","8920"
"24952","21/10/2017","h",2575000,NA,177,4,2,2,1930,"7.7","Southern Metropolitan","8920"
"24953","21/10/2017","h",2230000,NA,NA,4,2,2,NA,"7.7","Southern Metropolitan","8920"
"24954","21/10/2017","h",1670000,599,NA,4,1,1,NA,"7.7","Southern Metropolitan","8920"
"24955","21/10/2017","h",NA,742,NA,4,2,3,NA,"7.7","Southern Metropolitan","8920"
"24956","21/10/2017","h",3888000,NA,334,4,3,4,1930,"8.4","Southern Metropolitan","3265"
"24957","21/10/2017","h",NA,NA,NA,5,2,2,NA,"8.4","Southern Metropolitan","3265"
"24958","21/10/2017","u",630000,NA,NA,2,1,1,NA,"8.4","Southern Metropolitan","3265"
"24959","21/10/2017","t",NA,1363,NA,4,2,2,NA,"1.6","Northern Metropolitan","6786"
"24960","21/10/2017","h",1371000,109,115,3,2,NA,1900,"3.5","Northern Metropolitan","3106"
"24961","21/10/2017","h",1820000,165,202,4,2,NA,1880,"3.5","Northern Metropolitan","3106"
"24962","21/10/2017","u",NA,NA,NA,3,NA,NA,NA,"10.1","Southern Metropolitan","7822"
"24963","21/10/2017","u",450000,NA,NA,2,NA,NA,NA,"10.1","Southern Metropolitan","7822"
"24964","21/10/2017","u",NA,NA,NA,1,NA,NA,NA,"10.1","Southern Metropolitan","7822"
"24965","21/10/2017","h",530000,528,NA,3,1,2,NA,"34.9","South-Eastern Metropolitan","8060"
"24966","21/10/2017","h",1825000,260,156,3,2,NA,1915,"7.8","Southern Metropolitan","6923"
"24967","21/10/2017","u",NA,NA,NA,2,NA,NA,NA,"7.8","Southern Metropolitan","6923"
"24968","21/10/2017","u",661000,NA,NA,2,NA,NA,NA,"7.8","Southern Metropolitan","6923"
"24969","21/10/2017","u",280000,NA,NA,1,NA,NA,NA,"7.8","Southern Metropolitan","6923"
"24970","21/10/2017","h",1590000,499,189,3,2,2,1935,"8.7","Southern Metropolitan","5051"
"24971","21/10/2017","h",NA,NA,NA,4,2,2,NA,"8.7","Southern Metropolitan","5051"
"24972","21/10/2017","u",738000,NA,NA,2,NA,NA,NA,"11.7","Southern Metropolitan","3582"
"24973","21/10/2017","t",1171000,NA,NA,4,NA,NA,NA,"11.7","Southern Metropolitan","3582"
"24974","21/10/2017","h",750000,NA,NA,3,1,2,NA,"27","South-Eastern Metropolitan","3906"
"24975","21/10/2017","u",401500,NA,NA,1,NA,NA,NA,"17.9","Southern Metropolitan","9758"
"24976","21/10/2017","h",785000,NA,NA,3,1,2,NA,"17.9","Southern Metropolitan","9758"
"24977","21/10/2017","h",1620000,NA,210,4,2,2,1960,"17.9","Southern Metropolitan","9758"
"24978","21/10/2017","u",817500,NA,108,3,2,2,1990,"17.9","Southern Metropolitan","9758"
"24979","21/10/2017","h",NA,NA,165,5,1,2,1960,"17.9","Southern Metropolitan","9758"
"24980","21/10/2017","h",965000,538,169,3,1,4,1970,"17.9","Southern Metropolitan","9758"
"24981","21/10/2017","h",NA,758,NA,5,3,4,1960,"16.7","South-Eastern Metropolitan","5837"
"24982","21/10/2017","h",NA,NA,NA,3,2,2,NA,"17.5","South-Eastern Metropolitan","4734"
"24983","21/10/2017","t",915000,NA,NA,2,NA,NA,NA,"3.6","Northern Metropolitan","2954"
"24984","21/10/2017","h",NA,281,99,2,1,NA,1920,"3.6","Northern Metropolitan","2954"
"24985","21/10/2017","h",1100000,118,NA,2,1,NA,NA,"3.6","Northern Metropolitan","2954"
"24986","21/10/2017","h",912000,156,96,2,1,1,1880,"3.6","Northern Metropolitan","2954"
"24987","21/10/2017","h",1600000,402,NA,3,1,2,1890,"3.6","Northern Metropolitan","2954"
"24988","21/10/2017","h",NA,884,NA,3,1,NA,NA,"6.7","Northern Metropolitan","11204"
"24989","21/10/2017","h",900000,NA,172,4,2,2,2000,"6.7","Northern Metropolitan","11204"
"24990","21/10/2017","h",925000,406,NA,3,2,1,NA,"6.7","Northern Metropolitan","11204"
"24991","21/10/2017","h",NA,315,104,3,2,2,1920,"6.7","Northern Metropolitan","11204"
"24992","21/10/2017","t",900000,NA,NA,3,NA,NA,NA,"6.7","Northern Metropolitan","11204"
"24993","21/10/2017","h",1000000,371,107,3,1,1,1950,"6.7","Northern Metropolitan","11204"
"24994","21/10/2017","h",950000,NA,NA,3,1,2,NA,"6.7","Northern Metropolitan","3445"
"24995","21/10/2017","h",916000,NA,129,3,1,2,1950,"6.7","Northern Metropolitan","3445"
"24996","21/10/2017","u",721000,NA,NA,2,NA,NA,NA,"2","Northern Metropolitan","4553"
"24997","21/10/2017","h",NA,NA,122,3,1,1,1910,"2","Northern Metropolitan","4553"
"24998","21/10/2017","u",915000,NA,NA,2,NA,NA,NA,"2","Northern Metropolitan","4553"
"24999","21/10/2017","h",554000,NA,NA,5,3,2,1997,"20.6","Northern Metropolitan","15510"
"25000","21/10/2017","h",642500,NA,186,5,2,5,1990,"20.6","Northern Metropolitan","15510"
"25001","21/10/2017","h",NA,NA,180,4,2,2,2005,"20.6","Northern Metropolitan","15510"
"25002","21/10/2017","h",555000,NA,167,3,2,2,2004,"20.6","Northern Metropolitan","15510"
"25003","21/10/2017","h",615000,758,119,3,2,1,1985,"20.6","Northern Metropolitan","15510"
"25004","21/10/2017","h",560000,NA,NA,3,2,2,NA,"20.6","Northern Metropolitan","15510"
"25005","21/10/2017","h",580000,294,NA,3,2,2,NA,"20.6","Northern Metropolitan","15510"
"25006","21/10/2017","h",768000,850,148,3,1,2,1970,"23","Eastern Metropolitan","11925"
"25007","21/10/2017","h",1370000,NA,NA,5,2,3,NA,"23","Eastern Metropolitan","11925"
"25008","21/10/2017","h",965000,NA,260,3,2,2,1993,"23","Eastern Metropolitan","2985"
"25009","21/10/2017","h",467000,NA,NA,3,1,2,NA,"14","Northern Metropolitan","2246"
"25010","21/10/2017","u",470000,NA,NA,2,NA,NA,NA,"24.7","South-Eastern Metropolitan","8322"
"25011","21/10/2017","h",717000,696,136,3,2,1,1980,"24.7","South-Eastern Metropolitan","8322"
"25012","21/10/2017","h",870000,NA,135,3,2,3,1980,"21.8","Northern Victoria","4258"
"25013","21/10/2017","h",895000,857,NA,4,2,2,2005,"21.8","Northern Victoria","4258"
"25014","21/10/2017","h",1334000,653,NA,4,2,2,NA,"12.4","Eastern Metropolitan","9028"
"25015","21/10/2017","h",1340000,786,200,4,2,2,1980,"14.3","Eastern Metropolitan","10999"
"25016","21/10/2017","t",NA,NA,NA,3,NA,NA,NA,"14.3","Eastern Metropolitan","10999"
"25017","21/10/2017","t",1310000,368,203,4,2,2,2014,"14.3","Eastern Metropolitan","10999"
"25018","21/10/2017","h",1400000,657,NA,5,2,2,NA,"14.3","Eastern Metropolitan","10999"
"25019","21/10/2017","h",NA,NA,NA,3,NA,NA,NA,"14.3","Eastern Metropolitan","10999"
"25020","21/10/2017","h",1355000,808,NA,4,2,2,NA,"14.3","Eastern Metropolitan","10999"
"25021","21/10/2017","h",NA,NA,NA,4,2,2,NA,"14.3","Eastern Metropolitan","10999"
"25022","21/10/2017","h",1468000,602,165,4,2,2,1980,"14.3","Eastern Metropolitan","10999"
"25023","21/10/2017","h",2660000,3999,278,4,3,2,1970,"16.1","Eastern Metropolitan","4790"
"25024","21/10/2017","h",550000,NA,139,3,2,2,2010,"25.9","Northern Victoria","7254"
"25025","21/10/2017","h",707000,587,183,4,2,4,2013,"28.8","South-Eastern Metropolitan","3533"
"25026","21/10/2017","h",2001000,737,NA,5,2,2,NA,"8.9","Eastern Metropolitan","1651"
"25027","21/10/2017","h",1610000,NA,NA,3,1,2,NA,"8.9","Eastern Metropolitan","1651"
"25028","21/10/2017","u",505000,NA,NA,1,NA,NA,NA,"1.3","Northern Metropolitan","3040"
"25029","21/10/2017","h",1425000,NA,NA,3,1,1,NA,"7.2","Southern Metropolitan","4898"
"25030","21/10/2017","h",2110000,343,171,3,2,NA,1915,"7.2","Southern Metropolitan","4898"
"25031","21/10/2017","u",685000,NA,NA,3,NA,NA,NA,"18","Eastern Metropolitan","6990"
"25032","21/10/2017","h",885000,NA,NA,4,NA,NA,NA,"18","Eastern Metropolitan","6990"
"25033","21/10/2017","h",1240000,967,NA,4,2,2,NA,"18","Eastern Metropolitan","6990"
"25034","21/10/2017","h",1020000,NA,NA,5,NA,NA,NA,"18","Eastern Metropolitan","6990"
"25035","21/10/2017","h",940000,877,NA,4,2,2,NA,"18","Eastern Metropolitan","6990"
"25036","21/10/2017","h",1470000,NA,NA,4,NA,NA,NA,"18","Eastern Metropolitan","6990"
"25037","21/10/2017","h",860000,NA,210,4,2,2,1990,"18","Eastern Metropolitan","2346"
"25038","21/10/2017","h",2280000,302,206,4,2,1,1910,"7.2","Southern Metropolitan","8989"
"25039","21/10/2017","h",2200000,544,161,4,2,1,1925,"7.2","Southern Metropolitan","8989"
"25040","21/10/2017","h",711000,530,213,4,2,2,1993,"19.6","Northern Metropolitan","10926"
"25041","21/10/2017","t",620000,NA,NA,2,NA,NA,NA,"7.5","Western Metropolitan","9264"
